department,code,title,description,credit,advised_requisite,link
b'AMCULT',b'899',b' Special Research ',"b""It is expected that each student will do substantial work in more than one discipline and that the course of study will\r\n delineate appropriate research skills to be acquired and theoretical concerns to be explored  An American Culture graduate student will be required to complete an\r\n introductory research seminar in the student's field of interest. The option of satisfying this requirement in American Culture\r\n 699 or 899 is available for those students who do not have another appropriate seminar that fits their interests.""",1,b'Graduate standing.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2100AMCULT899201&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'990',b' Dissertation/Precandidate ',b'Election for dissertation work by doctoral student not yet admitted as a Candidate.',1,b'Graduate standing. Election for dissertation work by doctoral student not yet admitted as a Candidate.',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2100AMCULT990201&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'995',b' Dissertation/Candidate ',b'Graduate School authorization for admission as a doctoral Candidate. N.B. The defense of the dissertation (the final oral examination) must be held under a full term Candidacy enrollment period.',4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2100AMCULT995201&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'411',"b' Rednecks, Queers, and Country Music '","b'What does country music or the \xe2\x80\x9credneck\xe2\x80\x9d have to do with the queer? In America\xe2\x80\x99s dominant middle-class culture country is linked to heterosexual white, rural, working-class, southern, and Midwestern people and is often invoked as a symbol of \xe2\x80\x9credneck\xe2\x80\x9d bigotry. Queer identity, on the other hand, is associated with gay men and multicultural urban, bourgeois, coastal lifestyles. The intersection of these seemingly incompatible categories calls into question prevalent notions concerning each of them. Thus this seminar asks how music that to many people sounds homophobic and racist serves as a medium for multicultural social and erotic exchange among queer country fans.Course Requirements:Assignments include country music listening; readings, films, and media reports on country music studies, social science and humanities literature on rural and southern LGBT life, and social theory on socioeconomic class; written critical responses to course materials; and a final PowerPoint presentation to the class.Intended Audience:No data submittedClass Format:Seminar'",3,"b""One course in Women's Studies or American Culture.""","b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT411001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'420',b' Latin American & Latino/a Film Studies ',"b'Este curso plantea explorar las distintas formas de desplazamiento que se representan en la cinematograf\xc3\xada contempor\xc3\xa1nea de/y sobre Am\xc3\xa9rica Latina, ya sea \xc3\xa9ste generado por el exilio, la dislocaci\xc3\xb3n geogr\xc3\xa1fica, temporal, o personal, o bien por el surgumiento de movimientos sociales como revoluciones o guerrillas. Discutiremos c\xc3\xb3mo se articula el desplazamiento y sus modalidades en pa\xc3\xadses claves latinoamericanos cuya historia reciente ha quedado marcada por el desplazamiento de sus habitantes.\r\n\r\nSiguiendo un formato de cine-f\xc3\xb3rum, los estudiantes participar\xc3\xa1n en discusi\xc3\xb3n de escenas y actividades en grupo dise\xc3\xb1adas para explorar a fondo las pel\xc3\xadculasseleccionadas de estos tres pa\xc3\xadses.  Asimismo, escribir\xc3\xa1n tres rese\xc3\xb1as cinematogr\xc3\xa1ficas para cada uno de los bloques geogr\xc3\xa1ficos del curso y un proyecto final, adem\xc3\xa1s de ofrecer.\r\n\r\n\r\nThis course counts as elective credit for the Spanish academic minor.Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted'",3,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT420005&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'420',b' Latin American & Latino/a Film Studies ',"b""This course is a survey of the work of women filmmakers in Latin America, from the earliest years of cinema to the present. These women filmmakers have been left out of most established histories of Latin American cinema. This course will consider the films of diverse women filmmakers in relation to national film movements, transnational  feminist projects, and international art cinema circuits in order to articulate their position within Latin American cinema history. \r\n\r\nThe course is loosely organized around film mode. The first part of the course considers fiction filmmaking in Latin American cinema, from the work of women film pioneers who contributed to the development of the early cinema and the New Latin American Cinema to more contemporary women authors. Alongside these feature-length fiction films, we will study the evolution of feminist film criticism in Anglo-European Film Studies as a project that reinvented the cinema in relationship to women\xe2\x80\x99s subjectivity and women\xe2\x80\x99s points of view, in order to adopt and adapt its methods in discussing women\xe2\x80\x99s filmmaking from Latin America. For this first part of the course, students will produce a short video essay incorporating the lessons of feminist film theory in the close analysis of a media text. \r\n\r\nThe second part of the course will turn to non-fiction filmmaking in the region, in order to explore the politics of feminist documentary and its role in  women\xe2\x80\x99s movements and women\xe2\x80\x99s rights struggles. The course will tease out the distinctions between feminisms considered historically over time and unevenly across space. Students will be responsible for a final paper on a women's rights issue that intersects with the use of non-fiction filmmaking or media activism in Latin America.\r\n\r\n\r\n\r\nThis course counts as elective credit toward the Spanish minor.Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted""",3,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT420006&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'433',b' Made in Detroit: A History of Art and Culture in the Motor City ',"b'\n\n\n\nThe embodiment of ""Modern Times"" was the assembly line and Detroit, dubbed ""the capital of the Twentieth Century"" played an important symbolic role in the modern imagination. Yet while  artists depicted Detroit\'s industry as an abstract emblem of twentieth century progress\xe2\x80\x94and later of dystopian decline\xe2\x80\x94the city has a complicated labor, racial, and political history that makes it and its art different from that of any other place. This seminar examines how Detroit has been presented in modern art, and the role that the arts and architecture have played in the city from the 1880\'s to the present. We will consider both works produced in Detroit that defined technology and urban culture for the world and those that have particular local histories, from the sleek factories that heralded modern architecture in America to the artificial past that Henry Ford assembled at Greenfield Village, from the heroic worker figures of Diego Rivera\'s murals to the controversies surrounding the Joe Louis monument and the Heidelberg Project, from \xe2\x80\x9cruin porn\xe2\x80\x9d and gentrification to prospects for the future. \r\n\r\nHISTART Category for Concentration Distributions:  D. Europe and the US, 4. Modern and Contemporary. \r\n\r\n\r\nPermission of instructor required. Please email rzurier@umich.edu to learn more about the class.\r\n\r\nRequired texts  (also on reserve) will include Terry Smith, Making the Modern; F. W. Taylor, Principles of Scientific Management; Karen Lucic, Charles Sheeler and the Cult of the Machine;\r\nThomas Sugrue, The Origins of the Urban Crisis; Walter Gropius, The New Architecture and the Bauhaus.Course Requirements:Informed participation in class discussion (25%), brief response papers based on ambitious assigned readings and questions (25%); a research paper prepared in stages throughout the semester. (50%) Students are required to attend two day-long field trips which will include a visit to the Detroit Institute of Arts. Intended Audience:upperclassmen interested in modern cities or modern art, willing to take on challenging readings.Class Format:Seminar'",3,"b'Upperclass standing; prior coursework in Art History, U.S. History, American Culture, or Urban studies, and permission of instructor.'","b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT433001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'462',b' The American Revolution ',"b""An intensive course on the background to the Revolution, its \r\nprogress, and the changes it wrought in American life. Emphasis on  America's mid-18th-century socioeconomic transformation, Britain's \r\nreorganization of her empire in the 1760s and 1770s, colonial  opposition, and the emergence of a uniquely American ideology.\r\nSubsequent topics include the progress and dislocations of the \r\nmilitary conflict, the attempt at confederation, and the culmination  of the Revolutionary movement in the iteration and early development  of the Constitution and Bill of Rights.Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted""",3,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT462001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'498',b' Capstone Seminar in American Culture ',"b'\n How has the debate on U.S. national security during the War on Terror been framed?\r\n How might our perceptions of Arabs and Islam limit international security and cooperation?\r\n What impact do U.S.-Middle East relations have on Arab and Muslim American communities? \r\n\n\xe2\x80\x9c\xe2\x80\x9cWhy Do They Hate Us?: Perspectives on 9/11\xe2\x80\x9d explores key debates in the War on Terror, including over the causes of terrorism, the clash of civilizations thesis, civil liberties vs. national security, torture, and racial profiling. The course seeks a comprehensive view of how scholars, politicians, and citizens have understood and experienced 9/11 and its aftermath. We will explore materials such as scholarly writings, media representations, cultural and artistic work, government policies and laws. This course takes an interdisciplinary approach that brings together readings from cultural studies, media studies, political science, postcolonial studies, U.S. race and ethnic studies, and gender studies, revealing the interplay between debates at home and policies abroad.""Course Requirements:A weekly blog post and two position papers. Students are required to meet with the professor about their writing and revise and resubmit one position paper.Intended Audience:It is strongly recommended, but not required to have taken at least one course in American Culture, Women\xe2\x80\x99s Studies, or Middle East Studies.Class Format:No data submitted'",4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT498001&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'498',b' Capstone Seminar in American Culture ',"b'When in 1775 thirteen North American colonies moved to overthrow British rule, they delivered a major blow to European empire in the New World. Later, President James Monroe\xe2\x80\x99s 1823 challenge to Europeans monarchs if they attempted further expansion in the Americas seemed to confirm that the US was fundamentally anti-imperialist. Yet, this stance had been earlier contradicted in 1819 when Monroe obtained congressional funding to fund the privately owned American colony of Liberia, West Africa, the capital of which (Monrovia) was named in his honor.\nSome twenty-five years later the United States fought an expansionist war with Mexico (1846-1848), which yielded territories that later became Arizona, California, Colorado, New Mexico, Nevada, Texas, and Utah. In 1898 the United States annexed what had been the sovereign nation of Hawaii, while at the same time fighting a so-called anti-imperial war on Spain in support of Cuban and Filipino independence movements. But by the end of that year the United States took militarily control of Cuba, Puerto Rico, and the Philippines, which then set the nation at odds with island revolutionaries.\nOver one hundred years later, and long after the demise of old European empires, the United States is on the one hand vilified as the reincarnation of Imperial Rome, while also expected on the other hand to intervene in anti-totalitarian revolutions in North Africa and the Middle East. While the U.S. does not have formal colonies, American overseas \xe2\x80\x9cpossessions\xe2\x80\x9d do exist, e.g., Guantanamo Bay, Puerto Rico, Guam, the U.S. Virgin Islands, etc. Is \xe2\x80\x9cAmerican Imperialism\xe2\x80\x9d therefore, a misnomer?Students are asked to draw their own conclusions by analyzing a variety of historical and cultural materials (including visual culture, photography, filmmaking, fiction, poetry, political speeches, popular journalism, etc.) that continue to shape, condition, and express how Americans see themselves with respect to the rest of the world.Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted'",4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT498002&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'498',b' Capstone Seminar in American Culture ',"b'New media are far from new. The World Wide Web is now more than twenty years old, digital games can be found on every platform, and social media\xe2\x80\x99s visual, textual, and cultural practices govern many aspects of users\xe2\x80\x99 experiences of their own lived environments. This course will trace the suppressed history of queer inventors, programmers, and developers in digital technology and games, analyze key texts in queer media theory, and pay particular attention to changing notions of the body, race, and gender in social media and games.Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted'",4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT498003&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
b'AMCULT',b'498',b' Capstone Seminar in American Culture ',"b'The intersection of race, genius and nationality has been for Americans of African descent a story of struggle, disillusion, rejection and great accomplishment. The lives and work of the four African Americans represent genius both in their fields, in their country and in the world. Their genius is their ability to transform and profoundly change the paradigms of their fields of endeavor. W.E.B. Dubois for his work on race theory which continues to be the foundational work of all academic and intellectual projects on critical race theory. Ida B. Wells Barnett radically changed the entire view of Black masculinity in America by her relentless attack on lynching. Her work still resonates today where Black manhood is still under siege. Muhammad Ali represents in the world what greatness means. He was not only a great athlete but his genius was that he changed the paradigm of what an athlete should be. He was a fierce race man, speaking fearlessly against the injustices suffered by his people while occupying a space of reverence in the world for him and his boxing accomplishments. Michael Jackson has shifted the paradigm of popular music in America and in the world. Popular music is no longer about singing, it is about performing, dancing and style. It is now both aural and visual. This is the legacy of Michael Jackson who is an American genius, his art being a syncretism of the powerful African and African American traditions of music and performance as well as the musical masters of American theatre and film. \r\n\r\nThe objectives of this class are: \r\n\n\r\nTo familiarize the students with the work and accomplishment of these four persons \r\nTo examine these lives and evaluate whether their genius is understood and whether their contributions are given their proper place as Americans or are they celebrated only in African American communities. \r\nCritically examine genius and how race impacts this in the U.S. and in the world \r\nThrough writing projects produce pieces that might be considered publishable either in blogs or other media. \r\n\nThe texts and readings in the class as well as visual material will be used as the foundation to build ideas for writing. Course Requirements:No data submittedIntended Audience:No data submittedClass Format:No data submitted'",4,b'',"b'http://www.lsa.umich.edu/cg/cg_detail.aspx?content=2110AMCULT498004&termArray=f_17_2160,su_17_2150,ss_17_2140,sp_17_2130,w_17_2120,f_16_2110,su_16_2100,ss_16_2090,sp_16_2080,w_16_2070'"
