department,code,title,description,credit,advised_requisite,pre_requisite
Mechanical Engineering Courses | Michigan Engineering,MECHENG 554 (MFG 554),Computer Aided Design Methods,"Generalized mathematical modeling of engineering systems, methods of solution and simulation languages. Analysis methods in design; load, deformation, stress and finite element considerations; nonlinear programming. Computational geometry; definition and generation of curves and surfaces. Computer graphics; transformations; clipping and windowing; graphics systems; data structures; command languages; display processors.",3,NA,MECHENG 454.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 555 (MFG 555),Design Optimization,Mathematical modeling of engineering design problems for optimization. Boundedness and monotonicity analysis of models. Differential optimization theory and selected numerical algorithms for continuous nonlinear models. Emphasis on the interaction between proper modeling and computation. Students propose design term projects from various disciplines and apply course methodology to optimize designs.,3,NA,Math 451 and Math 217 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 558 (MFG 558),Discrete Design Optimization,"Fundamentals of discrete optimization for engineering design problems. Mathematical modeling of engineering design problems as discrete optimization problems, integer programming, dynamic programming, graph search algorithms, and introduction to NP completeness. A term project emphasizes applications to realistic engineering design problems.",3,NA,senior or graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 559 (MFG 559),Smart Materials and Structures,"This course will cover theoretical aspects of smart materials, sensors and actuator technologies. It will also cover design, modeling and manufacturing issues involved in integrating smart materials and components with control capabilities to engineering smart structures.",3,NA,EECS 314 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 560 (MFG 562),Modeling Dynamic Systems,"A unified approach to the modeling, analysis and simulation of energetic dynamic systems. Emphasis on analytical and graphical descriptions of state-determined systems using Bond Graph language. Analysis using interactive computer simulation programs. Applications to the control and design of dynamic systems such as robots, machine tools and artificial limbs.",3,NA,MECHENG 360.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 561 (EECS 561),Design of Digital Control Systems,"Sampling and data reconstruction. Z-transforms and state variable descriptions of discrete-time systems. Modeling and identification. Analysis and design using root locus, frequency response and state space techniques. Linear quadratic optimal control and state estimation. Quantization and other nonlinearities.",3,NA,EECS 460 or MECHENG 461.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 562,Dynamic Behavior of Thermal-Fluid Processes,"Principles of transport processes and automatic control. Techniques for dynamic analysis; dynamic behavior of lumped- and distributed-parameter systems, nonlinear systems and time-varying systems; measurement of response; plant dynamics. Experimental demonstration for dynamic behavior and feedback control of several thermal and fluid systems.",3,NA,MECHENG 335.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 563 (IOE 565) (MFG 561),"Time Series Modeling, Analysis, Forecasting","Time series modeling, analysis, forecasting and control, identifying parametric time series, autovariance, spectra, Green's function, trend and seasonality. Examples from manufacturing, quality control, ergonomics, inventory and management.",3,NA,IOE 366 or MECHENG 401.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 564 (AEROSP 550) (CEE 571) (EECS 560),Linear Systems Theory,"Linear spaces and linear operators. Bases, subspaces, eigenvalues and eigenvectors, canonical forms. Linear differential and difference equations. Mathematical representations: state equations, transfer functions, impulse response, matrix fraction and polynomial descriptions. System-theoretic concepts: causality, controllability, observability, realizations, canonical decomposition, stability.",4,NA,graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 565,Battery Systems and Control,"This course covers battery modeling, control and diagnostic methodologies associated to battery electric and battery hybrid electric vehicles.  Emphasis is placed upon system-level modeling, model order reduction from micro-scale and surrogate models for load control, estimation, on-board identification and diagnostics for Lithium Ion batteries.",3,NA,MECHENG 360 or equivalent. Advised Co-requisite
Mechanical Engineering Courses | Michigan Engineering,MECHENG 566 (AUTO 566),"Modeling, Analysis, and Control of Hybrid Electric Vehicles","Modeling, analysis and control of vehicles with electrified propulsion systems, including electric vehicles, hybrid vehicles, plug-in and fuel cell vehicles. Introduction of the concepts and terminology, the state of the art developmetn, energy conversion and storage options, modeling, analysis, system integration and basic principles of vehicle controls.<strong>MECHENG 567 (EECS 567) (MFG 567). Robot Kinematics and Dynamics",3,NA,MECHENG 438 and MECHENG 461 or equivalent is recommended.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 566 (AUTO 566),"Modeling, Analysis, and Control of Hybrid Electric Vehicles","Modeling, analysis and control of vehicles with electrified propulsion systems, including electric vehicles, hybrid vehicles, plug-in and fuel cell vehicles. Introduction of the concepts and terminology, the state of the art developmetn, energy conversion and storage options, modeling, analysis, system integration and basic principles of vehicle controls.<strong>MECHENG 567 (EECS 567) (MFG 567). Robot Kinematics and Dynamics",3,NA,MECHENG 438 and MECHENG 461 or equivalent is recommended.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 568,Vehicle Control Systems,"Design and analysis of vehicle control systems such as cruise control, traction control, active suspensions and advanced vehicle control systems for Intelligent Vehicle-Highway Systems (IVHS). Human factor considerations such as driver interfaces. This course may be used as part of the IVHS certification program.",3,NA,MECHENG 461 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 569,Control of Advanced Powertrain Systems,"Will cover essential aspects of electronic engine control for spark ignition (gasoline) and compression ignition (diesel) engines followed by recent control developments for direct injection, camless actuation, active boosting technologies, hybrid-electric and fuel cell power generation. Will review system identification, averaging, feedforward, feedback, multivariable (multiple SISO and MIMO), estimation, dynamic programming and optimal control techniques.",3,NA,MECHENG 360; preceded or accompanied by MECHENG 461.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 571 (ESENG 505),Energy Generation and Storage Using Modern Materials,"Energy and power densities previously unattainable in environmentally-friendly energy technologies have been achieved through use of novel materials. Insertion of new materials into power supplies has changed the landscape of options. Design strategies for power systems are described, in the context of growing global demand for power and energy.",3,NA,MECHENG 382 and MECHENG 335 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 572 (MFG 580),Rheology and Fracture,"Mechanisms of deformation, cohesion, and fracture of matter.  Unified approach to the atomic-scale origins of plastic, viscous, viscoelastic, elastic, and anelastic behavior.  The influences of time and temperature on behavior.  Stress field of edge and screw dislocations, dislocation interactions, and cross slip.",3,NA,MECHENG 382.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 573 (MFG 581),Friction and Wear,"The nature of solid surfaces, contact between solid surfaces, rolling friction, sliding friction and surface heating due to sliding; wear and other types of surface attrition are considered with reference to practical combinations of sliding materials, effect of absorbed gases, surface contaminants and other lubricants on friction, adhesion and wear; tire and brake performance.",3,NA,background in materials and mechanics desirable.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 574,Nano/Micro Structure Evolution,"This course will focus on scientific understanding and computational techniques. Students will have the opportunity to develop a program to implement the methods to simulate nanostructure evolution. Topics covered include: configurational forces, formulation of migration, simulation of structural evolution, surface roughening, motion of thin film, composition modulation, electromigration and assembly.",3,NA,graduate standing and seniors by PI.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 576 (MFG 556),Fatigue in Mechanical Design,"A broad treatment of stress, strain and strength with reference to engineering design and analysis. Major emphasis is placed on the analytical and experimental determination of stresses in relationship to the fatigue strength properties of machine and structural components. Also considered are deflection, post-yield behavior, residual stresses, temperature and corrosion effects.",3,NA,382 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 577 (MFG 557),Use of Materials and their Selection in Design,"Material properties, including physical, mechanical, thermal, electrical, economic, corrosion and environmental properties. Interaction of function, shape, choice of materials, processing, economics and environmental impact in design. Methodology for materials selection and optimization, including performance indices, multiple constraints and multiple objectives. Introduction to analysis of environmental impact of materials selection.",3,NA,"MECHENG 382 and senior, or graduate standing."
Mechanical Engineering Courses | Michigan Engineering,MECHENG 580,Transport Phenomena in Materials Processing,"Proficiency in the fundamental understanding of materials processing techniques. Lectures will cover: techniques for model development and simplification with an emphasis on estimation and scaling; 'classical' analytic solutions to simple problems, physical phenomena in materials processing including non-Newtonian fluid flow, solidification, and microstructure development. Techniques for measurement of monitoring of important process variables for model verification and process control. Case studies (heat treatment; welding; polymer extrusion and molding; various metal casting processes; crystal growth).",3,NA,senior or graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 581 (MFG 574),Global Product Development,A project-based course in which each (global) student team comprising students from three universities will be responsible for development of a product for the global market. Teams will use collaboration technology tools extensively. Several case studies on global product development will be presented and follow-up lectures will focus on the issues highlighted.,3,NA,graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 582 (MFG 582) (MATSCIE 523),Metal-Forming Plasticity,"Elastic and plastic stress-strain relations; yield criteria and flow rules; analyses of various plastic forming operations. Effects of hardening and friction, temperature, strain rate and anisotropy.",3,NA,MECHENG 211.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 584 (MFG 584),Advanced Mechatronics for Manufacturing,"Theoretical principles and practical techniques for controlling mechatronic systems are taught in the context of advanced manufacturing applications. Specifically, the electro-mechanical  design/modeling, basic/advanced control, and real-time motion generation techniques for computer-controlled manufacturing machiens are studied. Hands-on labs and industrial case studies are used to re-enforce the course material.",3,NA,ME 461 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 585 (MFG 585),Machining Dynamics and Mechanics,"Dynamic cutting process models and process stability issues. Advanced cutting process mechanics and modeling including cutting process damping, thermal energy and cutting temperature, and wear evolution. Single and multi-DOF stability analysis techniques, stability margins and stability charts. Modeling approximations for industrial applications.",3,NA,graduate standing or permission of instructor.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 586 (MFG 591),Laser Materials Processing,"Application of lasers in materials processing and manufacturing. Laser principles and optics. Fundamental concepts of laser/material interaction. Laser welding, cutting, surface modification, forming and rapid prototyping. Modeling of processes, microstructure and mechanical properties of processed materials. Transport phenomena. Process monitoring.",3,NA,senior or graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 587 (MFG 587),Global Manufacturing,"Globalization and manufacturing paradigms. Product-process-business integration. Product invention strategy. Customized, personalized and reconfigurable products. Mass production and lean production. Mathematical analysis of mass customization. Traditional manufacturing systems. Reconfigurable manufacturing systems. Reconfigurable machines. System configuration analysis. Responsive business models. Enterprise globalization strategies. The global integrated enterprise.",3,NA,one 400-level MFG or DES or BUS class.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 588 (IOE 588) (MFG 588),Assembly Modeling for Design and Manufacturing,Assembly on product and process. Assembly representation. Assembly sequence. Datum flow chain. Geometric Dimensioning and Tolerancing. Tolerance analysis. Tolerance synthesis. Robust design. Fixturing. Joint design and joining methods. Stream of variation. Auto body assembly case studies.,3,NA,MECHENG 481 and MECHENG 401 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 589,Sustainable Design of Technology Systems.,"Scientific perspectives on grand challenges to environment and society created by the production of energy, water, materials and emissions to support modern life styles. Integration of economic indicators with life cycle environmental and social metrics for evaluating technology systems. Case studies: sustainable design of consumer products, manufacturing and infrastructure systems.",3,NA,senior or graduate standing.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 590,Study or Research in Selected Mechanical Engineering Topics,"Individual or group study, design or laboratory research in a field of interest to the student. Topics may be chosen from any of the areas of mechanical engineering. The student will submit a report on the project at the close of the term.",3,NA,graduate standing; permission of the instructor who will guide the work; mandatory satisfactory/unsatisfactory.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 599,Special Topics in Mechanical Engineering,Selected topics pertinent to mechanical engineering.,0,NA,permission of instructor
Mechanical Engineering Courses | Michigan Engineering,MECHENG 605,Advanced Finite Element Methods in Mechanics,"Recent developments in finite element methods; mixed, hybrid, mixed-hybrid, reduced integration penalty, singular, boundary integral elements. Emphasis on the methodology for developing elements by using calculus of variations. Applications selected from various branches of solid and fluid mechanics.",3,NA,"MECHENG 505 or CEE 510,"
Mechanical Engineering Courses | Michigan Engineering,MECHENG 617,Mechanics of Polymers II,"Selected advanced topics in the mechanics of polymeric solids and fluids, including nonlinear elasticity, nonlinear viscoelastic solids, viscoplasticity in amorphous and crystalline polymer solids, constitutive models and associated flow properties for polymer fluids, temperature dependence and solidification, applications.",3,NA,"MECHENG 511, MECHENG 517,"
Mechanical Engineering Courses | Michigan Engineering,MECHENG 619,Theory of Plasticity II,"Plastic theory for materials with isotropic hardening, kinematic hardening and time dependence. Theories based on crystal slip; variational theorems; range of validity of total deformation theories. Theory of generalized stresses applied to circular plates; behavior at finite deflection; limit analysis of shells. Plane stress, plane strain and axial symmetry. Plastic response to impact loads. Minimum weight design.",3,NA,MECHENG 519.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 622,Inviscid Fluids,"Vorticity theorems of Helmholtz and Kelvin. Potential Flow; the complex potential; flow around bodies. Conformal mapping and free streamline theory. Rotational flow; Stability, Kelvin-Helmholtz and Rayleigh-Taylor instabilities. Motion of point vortices and vortex regions. Chaotic vortex motions. Vortex filaments and vortex sheets.",3,NA,MECHENG 520.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 623,Hydrodynamic Stability,"An introduction to the theory of hydrodynamic stability with applications to stability of thermal flows, rotating and curved flows, wallbounded and free shear flows. Development of the asymptotic theory of the Orr-Sommerfeld equation. Review of the fundamental concepts and current work in nonlinear theory of hydrodynamic stability.",3,NA,MECHENG 520.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 624,Turbulent Flow,"Fundamentals of turbulent flows; the basic equations and the characteristic scales, statistical description of turbulence. Review of experimental results on the statistics and structure of turbulent flows. Methods for calculation of turbulent flows; the problem of closure, semi-empirical, phenomenological and analytical theories of turbulence, large-eddy and direct simulations of turbulence.",3,NA,MECHENG 520.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 625,Nonhomogeneous Fluids,"Motion of fluids of variable density and entropy in gravitational field, including the phenomenon of blocking and selective withdrawal; waves of small finite amplitudes, including waves in the lee of mountains; stability of stratified flows; flow of Nonhomogeneous fluids in porous media. Analogy with rotating fluids.",3,NA,MECHENG 520.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 626,Perturbation Methods for Fluids,"Application of asymptotic methods to fluid mechanics, with special emphasis on the method of matched expansions. Regular perturbation solutions; suppression of secular terms; method of multiple scales; boundary layer and low Reynolds number flows by inner and outer expansions; phenomena in rotating flows. Applications to computational fluid mechanics.",3,NA,MECHENG 520.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 627 (NAVARCH 627),Wave Motion in Fluids,Surface waves in liquids; group velocity and dispersion; water waves created by and wave resistance to a moving body; Korteweg de Vries equation; conoidal and solitary waves in water; wave reflection and diffraction; shallow-water waves by the method of characteristics; statistical approach and spectral analysis; wave generation.,3,NA,MECHENG 520 or NAVARCH 520 or equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 631,Statistical Thermodynamics,"Introduction to statistical methods for evaluating thermodynamic and transport properties. Elements of quantum mechanics, statistical mechanics and kinetic theory, as applied to engineering thermodynamics.",3,NA,MECHENG 230 or MECHENG 336.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 635,Thermodynamics IV,"Discussion of thermodynamic systems including surface phenomena, external fields and relativistic effects. Study of complex equilibrium calculations including effect of heterogeneous reactions and real substance behavior. Introduction to the thermo-dynamics of irreversible processes with applications to heat and mass transfer, relaxation phenomena and chemical reactions.",3,NA,MECHENG 535.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 641,Advanced Vibrations of Structures,Energy formulation for nonconservative gyroscopic systems. Spectral methods for free and forced vibrations. Eigenvalue and boundary value problems. Non self-adjoint systems. Variational methods of approximation: Bubnov-Galerkin. Perturbation theory for the eigenvalue problem. Dynamics of rotating systems. Dynamics of constrained dynamical systems.,3,NA,MECHENG 541.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 643,Analytical and Computational Dynamics II,"Kinematical and dynamical equation formulation for rigid and flexible mechanical multi-body systems undergoing large overall motion and small elastic deformation. Energy principles, higher and lower pair joint parameterizations, space and dense equation formulation and solution techniques, numerical integration, generalized impulse and momentum, collisions and computational elastodynamics. Course project.",3,NA,MECHENG 543.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 645,Wave Propagation in Elastic Solids,"Elastodynamic equations, isotropic and anisotropic materials; vector/scalar potentials, reflection and transmission at interfaces, mode conversion, surface waves, Rayleigh-Lamb equation. Green's tensor; variational, Galerkin and Hamilton's equations. Kirchhoff-Love and Reissner-Mindlin kinematic hypotheses for beam, plate and shell theories. Fourier and Laplace transform, modal and state-vector solution techniques.",3,NA,MECHENG 541.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 646 (BIOMEDE 646),Mechanics of Human Movement,"Dynamics of muscle and tendon, models of muscle contraction. Kinematics and dynamics of the human body, methods for generating equations of motion. Mechanics of proprioceptors and other sensors. Analysis of human movement, including gait, running and balance. Computer simulations and discussion of experimental measurement techniques.",3,NA,"MECHENG 540,"
Mechanical Engineering Courses | Michigan Engineering,MECHENG 648,Nonlinear Oscillations and Stability of Mechanical Systems,"Large amplitude mechanical vibrations; phase-plane analysis and stability; global stability, theorems of Liapunov and Chetayev; asymptotic and perturbation methods of Lindstedt-Poincare, multiple scales, Krylov-Bogoliubov-Mitropolsky; external excitation, primary and secondary resonances; parametric excitation, Mathieu/Hill equations, Floquet theory; multi-degree of freedom systems and modal interaction.",3,NA,MECHENG 541.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 649 (AEROSP 615) (CEE 617),Random Vibrations,"Introduction to concepts of random vibration with applications in civil, mechanical and aerospace engineering. Topics include: characterization of random processes and random fields, calculus of random processes, applications of random vibrations to linear dynamical systems, brief discussion on applications to nonlinear dynamical systems.",3,NA,"Math 425 or equivalent, CEE 513 or MECHENG 541, or AEROSP 543 or equivalent."
Mechanical Engineering Courses | Michigan Engineering,MECHENG 661,Adaptive Control Systems,"Introduction to control of systems with undetermined or time varying parameters. Theory and application of self-tuning and model reference adaptive control for continuous and discrete-time deterministic systems. Model based methods for estimation and control, stability of nonlinear systems, adaptation laws and design and application of adaptive control systems.",3,NA,MECHENG 561.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 662 (AEROSP 672) (EECS 662),Advanced Nonlinear Control,"Geometric and algebraic approaches to the analysis and design of nonlinear control systems. Nonlinear controllability and observability, feedback stabilization and linearization, asymptotic observers, tracking problems, trajectory generation, zero dynamics and inverse systems, singular perturbations and vibrational control.",3,NA,EECS 562 or MECHENG 548.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 663,Estimation of Stochastic Signals and Systems,"Estimation and prediction methods for vector stochastic signals and systems. Topics include characteristics of stochastic signals and systems; principles of estimation theory; linear regression models; description of signals and systems within a time series frame-work; prediction, prediction-error and correlation-type estimation methods; recursive estimation methods; asymptotic properties; model validation.",3,NA,MECHENG 563 or IOE 565 or MFG. 561 equivalent.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 695,Master's Thesis Research,Student must complete a dissertation and defend his/her thesis in front of a committee of at least 2 faculty members.,3,NA,MECHENG 595; mandatory satisfactory/unsatisfactory.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 699,Advanced Special Topics in Mechanical Engineering,Advanced selected topics pertinent to mechanical engineering.,0,NA,permission of instructor.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 790,Mechanical Sciences Seminar,"Every Ph.D. student in the field of mechanical sciences is asked to present a one-hour seminar about his/her research, and lead a one-hour follow-up discussion. Active participation in the discussions that follow all presentations is also required for a grade. In addition, each student will participate as a panelist in a panel discussion of the future trends in his/her field. Graded S-U.",1,NA,candidate status in the mechanical sciences.
Mechanical Engineering Courses | Michigan Engineering,MECHENG 990,Dissertation/Pre-Candidate,"Dissertation work by doctoral student not yet admitted to status as candidate. The defense of the dissertation, that is, the final oral examination, must be held under a full-term candidacy enrollment.",1,NA,1-4 credits)
Mechanical Engineering Courses | Michigan Engineering,MECHENG 995,Dissertation/Candidate,"Election for dissertation work by a doctoral student who has been admitted to candidate status. The defense of the dissertation, that is, the final oral examination, must be held under a full-term candidacy enrollment.",4,NA,Graduate School authorization for admission as a doctoral candidate.
